136 -116.108 104.589
137 -115.464 104.613
138 -114.777 104.568
139 -114.067 104.461
140 -113.359 104.308
141 -112.681 104.134
142 -112.06 103.97
143 -111.523 103.847
144 -111.091 103.793
145 -110.777 103.829
146 -110.586 103.967
147 -110.519 104.212
148 -110.57 104.561
149 -110.729 105.004
150 -110.979 105.523
151 -111.299 106.097
152 -111.667 106.705
153 -112.056 107.321
154 -112.441 107.918
155 -112.798 108.474
156 -113.103 108.97
157 -113.335 109.389
158 -113.477 109.718
159 -113.514 109.944
160 -113.439 110.058
161 -113.249 110.054
162 -112.95 109.93
163 -112.55 109.686
164 -112.066 109.33
165 -111.521 108.873
166 -110.941 108.336
167 -110.36 107.747
168 -109.816 107.142
169 -109.344 106.559
170 -108.975 106.034
171 -108.723 105.593
172 -108.587 105.246
173 -108.55 104.988
174 -108.581 104.802
175 -108.644 104.663
176 -108.706 104.55
177 -108.742 104.453
178 -108.734 104.372
179 -108.678 104.319
180 -108.575 104.311
181 -108.427 104.355
182 -108.234 104.449
183 -107.995 104.571
184 -107.702 104.689
185 -107.349 104.766
186 -106.934 104.775
187 -106.464 104.703
188 -105.958 104.559
189 -105.449 104.373
190 -104.973 104.186
191 -104.568 104.039
192 -104.26 103.965
193 -104.059 103.977
194 -103.957 104.072
195 -103.924 104.228
196 -103.921 104.418
197 -103.904 104.619
198 -103.84 104.817
199 -103.708 105.012
200 -103.506 105.218
201 -103.251 105.458
202 -102.974 105.755
203 -102.712 106.124
204 -102.499 106.564
205 -102.352 107.06
206 -102.274 107.582
207 -102.249 108.09
208 -102.25 108.542
209 -102.246 108.901
210 -102.208 109.137
211 -102.114 109.23
212 -101.946 109.17
213 -101.697 108.957
214 -101.364 108.604
215 -100.949 108.133
216 -100.458 107.581
217 -99.8966 106.988
218 -99.2728 106.401
219 -98.5934 105.863
220 -97.8637 105.409
221 -97.0913 105.058
222 -96.2869 104.818
223 -95.474 104.688
224 -94.6901 104.671
225 -93.9804 104.77
226 -93.395 105
227 -92.9801 105.376
228 -92.7708 105.911
229 -92.7797 106.603
230 -92.9884 107.426
231 -93.3484 108.334
232 -93.7925 109.262
233 -94.2468 110.139
234 -94.6481 110.898
235 -94.9589 111.499
236 -95.1724 111.926
237 -95.3093 112.192
238 -95.4083 112.329
239 -95.513 112.381
240 -95.6581 112.387
241 -95.8599 112.372
242 -96.1161 112.34
243 -96.4118 112.278
244 -96.7305 112.163
245 -97.0629 111.976
246 -97.4115 111.709
247 -97.791 111.378
248 -98.2232 111.011
249 -98.7296 110.646
250 -99.3263 110.314
251 -100.016 110.033
252 -100.782 109.797
253 -101.59 109.582
254 -102.391 109.353
255 -103.136 109.077
256 -103.784 108.736
257 -104.316 108.334
258 -104.739 107.899
259 -105.079 107.481
260 -105.374 107.134
261 -105.655 106.9
262 -105.933 106.799
263 -106.201 106.825
264 -106.438 106.947
265 -106.621 107.126
266 -106.74 107.33
267 -106.805 107.551
268 -106.84 107.804
269 -106.88 108.125
270 -106.958 108.556
271 -107.098 109.125
272 -107.31 109.833
273 -107.585 110.65
274 -107.898 111.523
275 -108.214 112.388
276 -108.489 113.19
277 -108.687 113.896
278 -108.778 114.5
279 -108.753 115.025
280 -108.627 115.513
281 -108.43 116.012
282 -108.208 116.564
283 -108.002 117.184
284 -107.837 117.863
285 -107.715 118.564
286 -107.616 119.239
287 -107.514 119.843
288 -107.389 120.346
289 -107.233 120.741
290 -107.061 121.044
291 -106.898 121.286
292 -106.78 121.501
293 -106.732 121.717
294 -106.77 121.942
295 -106.884 122.164
296 -107.047 122.356
297 -107.216 122.48
298 -107.346 122.498
299 -107.392 122.384
300 -107.325 122.129
301 -107.136 121.744
302 -106.834 121.257
303 -106.443 120.704
304 -105.997 120.129
305 -105.526 119.565
306 -105.047 119.033
307 -104.557 118.538
308 -104.032 118.074
309 -103.438 117.626
310 -102.734 117.174
311 -101.891 116.693
