-84.6874 -34.9263
-75.3118 -44.1039
-74.216 -44.8309
-78.616 -43.2271
-78.2136 -41.2775
-68.9394 -44.8215
-67.373 -45.6499
-73.5363 -39.2728
-68.8681 -39.9953
-69.1515 -33.4412
-76.5327 -27.2929
-78.1052 -25.5431
-68.6393 -33.0572
-71.5935 -27.0126
-70.0358 -24.6286
-62.0434 -31.4541
-58.4222 -28.3492
-68.9544 -14.2221
-66.2158 -17.0906
-57.0595 -21.1952
-54.5806 -16.9004
-59.9854 -18.0774
-56.9342 -24.0354
-62.2889 -15.7398
-76.6326 -8.1962
-79.3385 -12.3326
-78.8557 -11.6755
-83.2574 -10.0863
-85.3993 -12.6434
-80.6425 -18.4903
-77.6976 -18.7404
-82.8433 -18.0006
-85.8505 -22.9751
-83.3995 -23.8741
-85.7484 -20.6577
-92.7365 -22.7779
-97.5307 -27.2847
-98.7901 -24.6016
-89.7436 -25.3421
-83.6508 -33.6031
-88.022 -30.057
-93.1448 -23.8525
-89.4774 -28.8118
-87.4611 -24.1095
-87.6695 -23.3562
-86.3783 -27.895
-87.3154 -26.2436
-83.4576 -26.7458
-78.0259 -30.5304
-71.8285 -33.0915
-74.2987 -31.3014
-70.6875 -32.4362
-62.6181 -36.3594
-59.772 -37.1779
-63.2621 -36.6123
-56.5824 -42.2373
-54.0911 -38.885
-54.4008 -44.0583
-60.4718 -39.7932
-57.9991 -42.872
-62.3019 -44.2108
-61.5899 -45.1908
-63.0716 -48.9938
-60.2199 -52.1194
-68.7557 -44.2703
-62.8163 -53.2377
-65.997 -48.8445
-68.207 -40.9686
-69.2298 -47.6099
-69.5984 -44.2454
-66.5458 -44.2455
-65.936 -43.4707
-64.1892 -41.9391
-60.6927 -41.8972
-61.6998 -35.9991
-60.7084 -38.3312
-70.7087 -30.6416
-84.9038 -21.5339
-85.2293 -28.178
-86.1099 -22.9647
-96.3746 -13.2911
-99.6473 -10.1525
-95.1085 -7.64351
-92.8888 -0.712926
-93.9935 -0.00237761
-94.6989 0.587374
-87.0929 -0.183475
-86.215 2.24469
-86.5875 -1.57161
-83.7392 -3.43812
-88.8446 4.91542
-94.8777 1.44868
-80.9275 -8.78199
-70.37 -8.62887
-76.4506 -8.15915
-85.1088 -9.2223
-79.4305 -9.88507
-71.8077 -10.9532
-78.2157 -12.2347
-82.4936 -10.3258
-74.3152 -19.7077
-71.8629 -23.0094
-77.6999 -21.7466
-77.7234 -21.8237
-73.2226 -24.9574
-74.71 -30.8455
-68.0599 -34.0575
-56.7339 -36.5945
-48.2819 -40.9612
-54.871 -42.2296
-57.7558 -41.2783
-59.7947 -43.0803
-64.2086 -37.3454
-61.7926 -45.8443
-63.2047 -51.3242
-69.5159 -46.9981
-71.511 -42.5446
-70.3475 -49.815
-71.1486 -48.6803
-63.4989 -53.1362
-64.9159 -50.016
-69.5435 -51.0452
-68.476 -50.3376
-63.0466 -53.2948
-64.9302 -50.557
-64.9035 -48.328
-55.5626 -48.9252
-54.4043 -45.6701
-59.0208 -42.9704
-57.7607 -40.9152
-54.2654 -36.592
-58.3344 -39.6645
-60.6273 -38.2009
-57.5488 -36.0324
-52.6672 -41.6771
-54.7552 -41.4527
-52.4508 -42.8639
-58.9699 -40.7451
-67.175 -41.4271
-71.2623 -37.0962
-66.8225 -44.1718
-74.1547 -44.5013
-77.7451 -45.126
-71.2125 -50.1786
-67.2095 -51.5188
-75.855 -43.8018
-74.945 -45.5077
-72.4134 -48.3007
-71.0279 -45.2841
-68.5016 -45.5904
-59.3262 -48.5761
-64.2803 -46.1358
-71.5292 -39.3338
-63.5875 -38.9706
-61.7013 -36.7775
-64.2338 -29.0656
-59.543 -32.7756
-53.7295 -34.6411
-63.8716 -23.3114
-62.1083 -22.417
-59.1715 -24.7718
-65.0248 -20.1861
-70.7848 -15.7971
-67.4679 -13.8303
-63.6936 -19.9733
-70.0262 -20.3225
